Wavelength,H2O_NH3_CO2_CH4_10_1_1_1_72K_b,d_NH3_CH3OH_50_10K_I10m_Baselined,H2O_CH3OH_CO_NH3_100K_NASA,all
2.93724,0.6127388197345489,0.0007746160572506262,0.2444928730293989,0.8580063088211984
2.939542,0.6230441407516277,0.0009210375807665448,0.2504528672791677,0.874418045611562
2.941843,0.6320497219642782,0.0010723034623128984,0.25642684759733303,0.889548873023924
2.944145,0.6429603021481688,0.0012157734564327905,0.2621051913662906,0.9062812669708922
2.946447,0.6522321009385723,0.001341245537605174,0.2676383693908576,0.9212117158670351
2.948748,0.6620667184123775,0.0014460248311641115,0.2737560686187518,0.9372688118622934
2.95105,0.6720715800980431,0.001529116800030507,0.2794517744036498,0.9530524713017234
2.953351,0.6796988101563126,0.0015916122268072404,0.2850707979514777,0.9663612203345976
2.955653,0.6889421545317025,0.0016379384055883507,0.28892805915957376,0.9795081520968646
2.957955,0.6947222590051999,0.0016726188759916608,0.2953780480814389,0.9917729259626304
2.960256,0.7000605966286576,0.0016972577300802287,0.30045113268358464,1.0022089870423223
2.962558,0.7073217775175167,0.0017117266404890106,0.3039876788750036,1.0130211830330094
2.96486,0.7115460524514643,0.0017154481340753052,0.3103252969714765,1.023586797557016
2.967161,0.7168583470510115,0.001706240645633353,0.315636144736362,1.0342007324330071
2.969463,0.7205043703984991,0.001681505546021001,0.32039815988624204,1.042584035830762
2.971764,0.7274597868955185,0.0016398312342227586,0.3254968052340779,1.0545964233638192
2.974066,0.7327344637938615,0.0015825972294128553,0.33066104041991096,1.0649781014431854
2.976368,0.7384441556471559,0.0015116963602256992,0.334755582512526,1.0747114345199078
2.978669,0.743453579524187,0.0014309142839301068,0.33909319282830697,1.083977686636424
2.980971,0.7503009656997994,0.0013462503048419145,0.3444218848873534,1.0960691008919947
2.983273,0.7580039134386979,0.001263543318070653,0.3487435800218557,1.1080110367786242
2.985574,0.7613687685835948,0.0011867073082501825,0.35360590904161365,1.1161613849334586
2.987876,0.7697174868598328,0.0011188862958240976,0.3582135951609122,1.1290499683165691
2.990177,0.7780623469103062,0.0010621656004743726,0.3627855926918888,1.1419101052026694
2.992479,0.7829294987122698,0.0010156469306456957,0.3672273751033122,1.1511725207462278
2.994781,0.7903671934298565,0.0009776620305924862,0.3717535562033349,1.1630984116637841
2.997082,0.7983985726369611,0.000946638890092948,0.37627829046869604,1.1756235019957502
2.999384,0.8038844873959125,0.000921069662607806,0.3798365391800404,1.1846420962385606
3.001686,0.8113477428591892,0.0008995106652803088,0.3847326276752381,1.1969798811997077
3.003987,0.8189981222720458,0.0008816731615391057,0.3897237249798876,1.2096035204134723
3.006289,0.8255431200033626,0.0008680383790031143,0.3934975520558255,1.2199087104381912
3.0085900000000003,0.8329171539958344,0.0008589271360849457,0.3977112168689207,1.23148729800084
3.010892,0.8408318218735621,0.0008536336322768549,0.4015443641659884,1.2432298196718272
3.013194,0.8479107015950466,0.0008511312486584847,0.40559357210587016,1.2543554049495749
3.015495,0.8568555157519055,0.0008506179391983063,0.40956368641757895,1.2672698201086827
3.0177970000000003,0.8641364700478077,0.0008514841489123575,0.4128634340026994,1.2778513881994191
3.020098,0.8716161229705836,0.000853248650181721,0.4167144255939281,1.2891837972146931
3.0224,0.8792742188349695,0.0008552698061811739,0.41968091892863657,1.2998104075697872
3.024702,0.8844080704929067,0.0008566814071966647,0.4226912995814167,1.30795605148152
3.027003,0.8880950874891427,0.000856745570879187,0.4262345976679237,1.3151864307279455
3.029305,0.8960290464956927,0.0008555585427525242,0.4285963141140409,1.325480919152486
3.031607,0.9029053693645392,0.0008536336322768549,0.43176247063206413,1.3355214736288803
3.0339080000000003,0.9065793648488196,0.0008515162307536188,0.4347660993897565,1.3421969804693297
3.03621,0.9114421761467985,0.0008499121386905607,0.4367550147713754,1.3490471030568645
3.038511,0.9163816696818468,0.0008494950747541658,0.4390660920043332,1.3562972567609342
3.040813,0.921642842790014,0.0008506500210395673,0.4417924107851993,1.364285903596253
3.043115,0.9247173664461296,0.0008531524046579376,0.4436930692524544,1.3692635881032418
3.045416,0.9302761052163866,0.000856745570879187,0.4456188061871791,1.376751656974445
3.047718,0.932746816540352,0.0008610445376081821,0.4464970348268318,1.380104895904792
3.05002,0.9359901375736662,0.0008656964045910497,0.4486870602264272,1.3855428942046846
3.052321,0.9386595475245052,0.0008703161897326562,0.4496091761841517,1.3891390398983896
3.054623,0.942369231597108,0.0008752247114456133,0.4512648373153586,1.3945092936239123
3.056924,0.9419732811780224,0.0008808069518250547,0.4513617752376927,1.3942158633675399
3.059226,0.9448712910054105,0.0008871912382360248,0.4523692544404575,1.3981277366841038
3.061528,0.9466875507840662,0.0008937359338533006,0.453662242349798,1.4012435290677174
3.063829,0.9458469398456176,0.0008997352381691369,0.4543046369395934,1.4010513120233803
3.066131,0.9481025550832104,0.0009045795961995717,0.4546470544761961,1.403654189155606
3.068433,0.9466885153405072,0.0009080123532145153,0.4548293556435705,1.4024258833372922
3.070734,0.945582169102526,0.0009097447726426177,0.4548428594337463,1.401334773308915
3.073036,0.9445438240936452,0.0009097126908013567,0.4548438239901874,1.4002973607746338
3.075337,0.9429556819133176,0.0009079161076907318,0.4548438239901874,1.3987074220111957
3.077639,0.9408751336697908,0.0009045154325170492,0.4545915924808309,1.3963712415831389
3.079941,0.9359472148120356,0.0009000881384230098,0.4535532474719498,1.3904005504224084
3.082242,0.93441164095775,0.0008953079440750973,0.4535889360602717,1.3888958849620967
3.084544,0.929693995404162,0.0008907844044572745,0.4530164718124586,1.3836012516210778
3.086846,0.9256722773228526,0.0008869987471884578,0.4521816482126568,1.378740924282698
3.089147,0.9227520826973185,0.0008844001180463041,0.4511264234660559,1.3747629062814206
3.0914490000000003,0.9170804908234488,0.0008836622356972974,0.4495614306403155,1.3675255836994615
3.09375,0.9081795639846616,0.0008854588188079223,0.44865860581141376,1.3577236286148833
3.096052,0.9066546002512282,0.0008902710949970957,0.4468741763953153,1.3544190477415403
3.098354,0.8996061040576392,0.0008971366090269832,0.4458097883625236,1.3463130290291898
3.100655,0.8942928449016508,0.0009045795961995717,0.4438980374961955,1.339095461994046
3.102957,0.8871531981243749,0.0009110601281343252,0.44264845462670604,1.330712712879215
3.105259,0.8808040053506084,0.0009149420309269252,0.44041598874370064,1.322134936125236
3.10756,0.8730436665034624,0.0009145891306730524,0.4383528025161143,1.3123110581502495
3.109862,0.8662903245808605,0.0009099693455314461,0.4366392679984393,1.3038395619248313
3.112163,0.8591202942756888,0.0009026867675651633,0.4349850537018939,1.2950080347451478
3.114465,0.8508800885990785,0.0008944738162023073,0.4330414724730084,1.284816034888289
3.116767,0.843787705087418,0.0008861325374744064,0.4302167689351466,1.2748906065600392
3.119068,0.8355079525967211,0.0008781120771591173,0.4275507349318513,1.2639367996057316
3.12137,0.8285115424509534,0.0008708294991928349,0.4257214536412401,1.2551038255913862
3.123672,0.8203296924390319,0.0008647018675119537,0.42356663455174615,1.24476102885829
3.125973,0.8120374007146001,0.0008602424915766531,0.4202225173703336,1.2331201605765103
3.128275,0.8037195482444786,0.0008574834532281936,0.4183956474708251,1.222972679168532
3.130576,0.7949652339847437,0.0008555585427525242,0.4155429717961705,1.2113637643236668
3.132878,0.7867399789329709,0.0008536015504355936,0.4127973618864817,1.2003909423698882
3.13518,0.7779041596539602,0.0008513879033885738,0.4100589861501015,1.1888145337074505
3.137481,0.769923419660015,0.0008491100926590317,0.4073292914216913,1.1781018211743652
3.139783,0.760540696878881,0.0008469606092945343,0.4046888181640862,1.166076475652262
3.142085,0.7533272615338583,0.0008447148804062534,0.4015501515046352,1.1557221279188998
3.144386,0.7424335610876873,0.0008421162512640997,0.3980579749095085,1.1413336522484598
3.146688,0.7350701372160682,0.0008388759852967229,0.3954382396153877,1.1313472528167523
3.148989,0.7251453337150168,0.0008348336732978172,0.3929424498239527,1.1189226172122673
3.151291,0.7157732210547354,0.0008299572334261213,0.3890615569830488,1.1056647352712103
3.153593,0.7059154542263428,0.0008243108293641577,0.386574448199584,1.0933142132552909
3.155894,0.6974886068783729,0.0008183436068895827,0.38292311979167015,1.0812300702769329
3.158196,0.6878015665400612,0.0008123443025737463,0.3801910136721573,1.068804924514792
3.160498,0.6777349732421631,0.0008063449982579101,0.37675285223773397,1.055294170478155
3.162799,0.6688957780156084,0.0007999607118469399,0.3736455336626199,1.0433412723900752
3.165101,0.6593191793898066,0.0007929668704520078,0.3706433517395894,1.030755497999848
3.167402,0.6489651482724503,0.000785235146708069,0.3665439868647686,1.0162943702839269
3.1697040000000003,0.6398988000040085,0.0007766692950913403,0.363512868248504,1.0041883375476035
3.172006,0.6301345951504062,0.0007675259703319105,0.3601214878014759,0.9910236089222141
3.174307,0.6197082222999649,0.0007584147274137421,0.3562251620575139,0.9766917990848926
3.176609,0.6095726632165256,0.0007500734486858414,0.3531824687639557,0.9635052054291672
3.1789110000000003,0.6003650074294576,0.0007425021341482085,0.34973948454732684,0.9508469941109328
3.181212,0.5913300072453526,0.0007351233106581424,0.34628637248806604,0.9383515030440768
3.183514,0.5809301596970426,0.0007274236687554648,0.3424170543244557,0.9240746376902538
3.1858150000000003,0.5712165940565995,0.0007194994539639593,0.3386234538414746,0.910559547352038
3.188117,0.5622481482669329,0.0007117356483787592,0.33536807585264633,0.8983279597679581
3.190419,0.5520928157764504,0.0007044209885712155,0.3307931846523464,0.8835904214173679
3.19272,0.5420315275389785,0.0006976517200651116,0.3270806069104205,0.8698097861694641
3.1950220000000003,0.5325851440327298,0.0006915240883842307,0.3237282909992581,0.8570049591203722
3.197323,0.5229670694799591,0.0006859097661635282,0.3202809662786442,0.8439339455247669
3.199625,0.5134358050068906,0.0006806804260379597,0.3158883762457186,0.8300048616786471
3.201927,0.5036566495284505,0.0006756114951186969,0.31161008615106744,0.8159423471746367
3.204228,0.4942150888044074,0.0006710237918183514,0.3073583213585474,0.8022444339547731
3.20653,0.4847117964681316,0.0006674947892796242,0.3035439829120818,0.7889232741694929
3.208832,0.4746162664769994,0.0006654415514389103,0.2995198534396695,0.7748015614681079
3.211133,0.4653304816181996,0.0006645111780423366,0.2951369089711553,0.7611319017673972
3.213435,0.4561242726657933,0.0006640620322646807,0.2906874101082028,0.7474757448062608
3.215736,0.44623612230950505,0.0006638374593758524,0.28666955025265783,0.7335695100215387
3.218038,0.4372016044036206,0.0006640941141059418,0.2817290921611679,0.7195947906788944
3.22034,0.4281328447440759,0.0006651207330262987,0.2776070602099805,0.7064050256870826
3.222641,0.4183763563420025,0.0006668531524544012,0.2731112626378535,0.6921544721323104
3.224943,0.4093384624885741,0.0006686497355650259,0.2679841628750041,0.6779912750991433
3.227245,0.4002619863775003,0.000670093418421778,0.2634483362105701,0.6643804160064922
3.229546,0.3914613734085909,0.0006712804465484407,0.2584774945911845,0.6506101484463239
3.231848,0.3821345949010429,0.0006724995565163648,0.25404728685705463,0.6368543813146139
3.234149,0.3738398917855085,0.0006739753212143781,0.2492669451347931,0.6237808122415159
3.236451,0.3647952460369921,0.0006754831677536523,0.2443800199257861,0.6098507491305318
3.238753,0.3561832038523245,0.0006766701958803151,0.23932285050491905,0.5961827245531239
3.241054,0.34788705390212843,0.0006772476690230159,0.2342222760442008,0.5827865776153522
3.2433560000000003,0.3395069875415536,0.0006770230961341878,0.2297645784514987,0.5699485890891864
3.245658,0.3316318664779126,0.0006757719043250027,0.22457671163285786,0.5568843500150955
3.247959,0.3229199927015877,0.0006739753212143781,0.21935074483479225,0.5429447128575943
3.250261,0.3152541803856728,0.0006724674746751035,0.21418168686675348,0.5301083347271014
3.252562,0.3077885135312933,0.0006719862470561862,0.20931791101233374,0.5177784107906833
3.254864,0.30078486921221714,0.0006723391473100589,0.20497161968858266,0.5064288280481098
3.257166,0.2927501140575684,0.0006730449478178043,0.20000077806919705,0.4934239370745832
3.259467,0.28624610997499983,0.0006738469938493332,0.19505405036083975,0.4819740073296889
3.261769,0.2788648418092196,0.0006744565488332953,0.1901656783171712,0.469704976675224
3.264071,0.2723781997425915,0.0006747452854046456,0.1854118618970408,0.4584648069250369
3.266372,0.2660950790850426,0.0006747452854046456,0.1804882835432707,0.4472581079137179
3.2686740000000003,0.2598476470158158,0.0006745848761983399,0.17600550748309904,0.4365277393751131
3.270975,0.2535664554711492,0.0006744886306745563,0.171390587190492,0.4256315312923157
3.273277,0.24775596746975614,0.0006743282214682506,0.16668933909640346,0.4151196347876279
3.275579,0.24244897793063525,0.0006738469938493332,0.1620932276543985,0.4052160525788831
3.27788,0.23710967575073635,0.0006728524567702372,0.1578573780431572,0.3956399062506638
3.280182,0.231809920384924,0.0006712483647071798,0.15340739690198413,0.3858885656516153
3.282484,0.22698472678814965,0.0006690347176601598,0.14904663723161593,0.3767003987374258
3.284785,0.22204571553132146,0.0006662435974704392,0.14487878884947467,0.3675907479782666
3.287087,0.21745683826262505,0.0006629712496618013,0.14096895931533676,0.3590887688276236
3.289388,0.21314623552719586,0.0006593460015992906,0.1367268400872281,0.3505324216160232
3.29169,0.20919300095320686,0.0006552074440766012,0.13312181038848864,0.34297001878577216
3.293992,0.2050227411799628,0.0006502347586811221,0.12927081879725996,0.33494379473590385
3.296293,0.20140324313460628,0.0006442033725240246,0.12560550432094966,0.32765295082807994
3.298595,0.19808709808998656,0.0006374020221766594,0.1220487024442669,0.3207732025564301
3.300897,0.1952180249558326,0.0006303119352579437,0.11857388786508058,0.3144222247561711
3.3031980000000005,0.1922206658150077,0.0006231256028154447,0.11522253651035945,0.3080663279281827
3.3055,0.19023319726805052,0.0006156826156428562,0.11229414315507573,0.3031430230387691
3.307801,0.18863733863619386,0.0006077584008513506,0.10897317532825036,0.2982182723652955
3.310103,0.18743212536299653,0.0005996737768535393,0.10612146421003678,0.29415326334988684
3.3124050000000005,0.18644200817617215,0.0005924232807285178,0.10343083401749266,0.2904652654743933
3.314706,0.18592741731482704,0.0005867447948252932,0.10134739210464257,0.2878615542142949
3.317008,0.185625511148752,0.0005820287641599032,0.09903486803702308,0.2852424079499349
3.31931,0.18446370291540573,0.0005768635877168568,0.0974578182557685,0.2824983847588911
3.321611,0.18223798892748835,0.0005703830557821033,0.09616965312863364,0.2789780251119041
3.323913,0.17909932226803732,0.0005630363141332983,0.09520750807860216,0.2748698666607728
3.326214,0.17651624011867967,0.0005556895724844935,0.0950295474152129,0.27210147710637705
3.3285160000000005,0.1724183220785206,0.0005486957310895614,0.09507681068082847,0.2680438284904386
3.330818,0.16734668431103647,0.0005417981352184128,0.09630758469971586,0.2641960671459707
3.3331190000000004,0.16195818975263968,0.0005348042938234805,0.0975470397265734,0.2600400337730366
3.335421,0.1572646581100802,0.0005280029434761153,0.09882604156751752,0.2566187026210738
3.3377230000000004,0.15257884291904975,0.0005221319665253239,0.10008478772319776,0.2531857626087728
3.340024,0.14913682325886202,0.0005178009179550677,0.10131604402030572,0.2509706681971228
3.3423260000000004,0.14612788944074356,0.0005150097977653469,0.10192419685644087,0.24856709609494976
3.344627,0.14326074541947184,0.0005135019512260726,0.10199460947664367,0.2457688568473416
3.3469290000000003,0.1403120963789243,0.000513181132813461,0.1013498034957454,0.24217508100748314
3.349231,0.13800391281528993,0.0005141756698925569,0.09961987151857103,0.23813796000375356
3.351532,0.13652621234747214,0.000516645971669666,0.0975108688600309,0.2345537271791727
3.3538339999999995,0.13519367762404513,0.0005204316289384825,0.095274544751261,0.23098865400424465
3.356135,0.13391467578310107,0.0005249872503975667,0.09314432185101593,0.2275839848845145
3.3584370000000003,0.13286909660091148,0.0005297353629042178,0.09172401249144566,0.22512284445526132
3.360739,0.13104319125784425,0.0005339701659506905,0.09117180392889628,0.22274896535269126
3.3630400000000003,0.12904993537224022,0.0005369858590292394,0.09162369862156768,0.22121061985283716
3.365342,0.12675380876412004,0.0005381087234733797,0.09292247386955503,0.22021439135714846
3.3676440000000003,0.12553943220473193,0.0005367933679816723,0.09471269062430028,0.22078891619701388
3.3699449999999995,0.12368507244665122,0.0005325585649351996,0.09662010098664336,0.22083773199822976
3.372247,0.1220829441979272,0.0005259176237941402,0.09843587848707867,0.2210447403088
3.3745480000000003,0.12131853321832825,0.0005188596187166856,0.1000563333081843,0.22189372614522926
3.37685,0.12044609191732225,0.0005135661149085949,0.10058732162902874,0.2215469796612596
3.3791519999999995,0.1195133658387454,0.0005112883041790529,0.10092250499232287,0.22094715913524726
3.381453,0.11832599685970907,0.0005126036596707601,0.09986293974173688,0.2187015402611167
3.3837550000000003,0.11743619354276268,0.0005179292453201122,0.09861673281979136,0.21657085560787412
3.386057,0.11694330520134305,0.0005260459511591848,0.0968453249156482,0.21431467606815044
3.388358,0.11636939411886815,0.000535317603283659,0.0949649221336569,0.2118696338558087
3.39066,0.11572169446864645,0.0005444609280430886,0.09294417638948056,0.2092103317861701
3.392961,0.11524327447384385,0.0005532192707073843,0.0914225886035912,0.2072190823481424
3.395263,0.11531465165048778,0.0005614322220702406,0.09015853738748468,0.20603462126004268
3.397565,0.11517816691406728,0.0005690997821316571,0.0897148414245629,0.20546210812076185
3.3998660000000003,0.11493413413446033,0.0005763502782566784,0.08964732247368351,0.2051578068864005
3.402168,0.1142309724888734,0.0005831195467627822,0.08913562528166177,0.203949717317298
3.40447,0.11390736380287285,0.0005879318229519559,0.08919301638990926,0.20368831201573406
3.406771,0.11340482989704187,0.0005884772142533956,0.08889207478027536,0.20288538189157065
3.409073,0.11281066312930314,0.000583440365175394,0.08766708810003479,0.20106119159451333
3.411374,0.1123621443841757,0.0005750349227649711,0.08622893444630356,0.19916611375324425
3.413676,0.11191748386481278,0.0005663086619419363,0.08433020509193068,0.1968139976186854
3.415978,0.11139276516083572,0.0005590902476581761,0.08133381050754697,0.19328566591604085
3.418279,0.11036068976882203,0.0005532834343899069,0.07906035097579342,0.18997432417900534
3.420581,0.1103023341041334,0.0005486957310895614,0.07676133069834983,0.1876123605335728
3.422883,0.1098118571538166,0.0005462895929949747,0.07485536717066844,0.18521351391748006
3.425184,0.1101012240861569,0.0005479578487405548,0.07323008956735716,0.1838792715022546
3.427486,0.1095509446364898,0.0005553687540718821,0.07210155853123003,0.18220787192179166
3.429787,0.10931462830841188,0.000568490227147695,0.07145916394143459,0.18134228247699416
3.432089,0.10935562195716007,0.0005867127129840318,0.07041069108992161,0.18035302576006573
3.434391,0.10886755639794614,0.0006089775108192746,0.06926479803785406,0.17874133194661945
3.436692,0.10847257053530164,0.0006329426462413588,0.06863976546399903,0.17774527864554202
3.438994,0.10832547567802864,0.0006560415719493914,0.06707187896893523,0.17605339621891325
3.441296,0.10836839843965912,0.0006759002316900474,0.06612709593484419,0.17517139460619335
3.443597,0.10803948469323232,0.0006901766510512621,0.06482783840863628,0.17355749975291984
3.445899,0.10702959409936473,0.0006967855103510602,0.06310369377010873,0.17083007337982453
3.4482,0.10639395140465722,0.0006956305640656588,0.06205907914436026,0.16914866111308313
3.450502,0.1056821087511001,0.0006877384311154141,0.06078007730341619,0.1671499244856317
3.452804,0.10463508273424882,0.0006750981856585184,0.05937230717758067,0.164682488097488
3.455105,0.10403175268031932,0.0006637412138520689,0.05848925575572224,0.1631847496498936
3.457407,0.10345735931962384,0.0006606613570909978,0.057195303289940574,0.1613133239666554
3.459709,0.10303343676374532,0.0006687780629300705,0.056557731482350784,0.16025994630902618
3.46201,0.10231628904976196,0.0006842094285766869,0.05550588268329385,0.15850638116163251
3.464312,0.10200425504105504,0.0007024960780955461,0.054957532346508985,0.15766428346565958
3.466613,0.10150702619565027,0.0007201410907891823,0.05386420762048326,0.1560913749069227
3.468915,0.10112699095784336,0.0007343854283091357,0.053375659783048736,0.15523703616920126
3.471217,0.09976021448075607,0.0007431758528146928,0.05291363724774541,0.15341702758131615
3.473518,0.09860226447317434,0.0007477956379562992,0.052352747677225815,0.15170280778835646
3.47582,0.09770185103537547,0.0007508754947173704,0.0523807198140187,0.15083344634411155
3.478122,0.0971583234807963,0.0007543724154148362,0.05236432235451942,0.15027701825073053
3.4804230000000005,0.09659791618849728,0.0007584468092550033,0.05236528691096056,0.14972164990871284
3.482725,0.09556921674402752,0.0007630665943966098,0.05236239324163716,0.1486946765800613
3.4850260000000004,0.09469243493903648,0.0007677826250619997,0.05234069072171164,0.1478009082858101
3.487328,0.09413009853385516,0.0007717607733783832,0.05271735001197457,0.14761920931920813
3.4896300000000005,0.09336086477205056,0.0007741989933142311,0.05328016869537645,0.14741523246074126
3.491931,0.09261236897373036,0.0007754501851234162,0.05372000643253369,0.14710782559138744
3.4942330000000004,0.09186676684473352,0.0007764768040437732,0.0543816921511518,0.1470249357999291
3.496535,0.09142017721248837,0.0007779204869005253,0.05486831087570407,0.14706640857509296
3.4988360000000003,0.09064033332983126,0.0007792037605509716,0.05555218139246828,0.1469717184828505
3.501138,0.08975631735153168,0.0007794924971223218,0.0562346050745708,0.1467704149232248
3.503439,0.08899672915413842,0.0007781450597893535,0.05696139835296549,0.14673627256689326
3.5057410000000004,0.08846140032930888,0.0007748727119807155,0.05781503080336936,0.14705130384465895
3.508043,0.0878165943484106,0.0007695471263313634,0.058446815272312325,0.14703295674705427
3.5103440000000004,0.0868462505686295,0.0007632911672854378,0.060131413096753364,0.1477409548326683
3.512646,0.08616913194695322,0.0007581901545249142,0.061845429892649025,0.14877275199412715
3.5149470000000003,0.08579199037846973,0.0007560406711604166,0.06417772736731175,0.1507257584169419
3.517249,0.08488144909803892,0.0007555594435414993,0.06745287876318327,0.1530898873047637
3.5195510000000003,0.0840143128574592,0.0007542761698910531,0.07199738643558752,0.15676597546293775
3.5218519999999995,0.08376690413030825,0.0007507471673523255,0.07658144092207829,0.16109909221973887
3.524154,0.08334201701798859,0.0007461594640519803,0.0817152925800156,0.16580346906205615
3.526456,0.08274688569380872,0.0007421813157355969,0.0870782263927223,0.17056729340226662
3.528757,0.08227907581985859,0.0007400318323710992,0.09081684715855884,0.17383595481078856
3.5310589999999995,0.0816593483064298,0.0007402564052599275,0.09414456688047218,0.1765441715921619
3.53336,0.08123012069012504,0.0007435287530685653,0.09470063366878607,0.1766742831119797
3.5356620000000003,0.08048403628290766,0.0007507792491935869,0.09302953963452093,0.1742643551666222
3.537964,0.07961111270368113,0.0007632590854441768,0.08941534664959071,0.169789718438716
3.540265,0.07880281440601059,0.0007814494894392526,0.08422410388340591,0.16380836777885574
3.542567,0.07810302870796765,0.0008028480775604441,0.07966223419506123,0.15856811098058932
3.5448690000000003,0.07738346960288145,0.0008241504201578518,0.07467499511617634,0.15288261513921564
3.5471699999999995,0.0765988029380187,0.0008422766604704057,0.07094457308008942,0.14838565267857853
3.549472,0.07582378183756729,0.0008545319238321673,0.06729758517616065,0.1439758989375601
3.5517730000000003,0.07503815061626341,0.0008584779903072895,0.06382518198807717,0.1397218105946479
3.554075,0.0743658547767928,0.0008539865325307278,0.06064841534920136,0.1358682566585249
3.556377,0.07322767817625432,0.000843014542819412,0.057652020764817666,0.1317227134838914
3.558678,0.0726069861063844,0.000827615259014057,0.05486541720638067,0.1283000185717791
3.5609800000000003,0.07152571833587285,0.0008099381644791596,0.0522370009042897,0.12457265740464173
3.563282,0.07097447432976461,0.0007921648244204788,0.0494108505317662,0.1211774896859513
3.565583,0.07011843048825793,0.000775995576424856,0.047088680899735384,0.11798310696441815
3.567885,0.06922187527622357,0.0007616549933811189,0.04443711524305719,0.11442064551266187
3.570186,0.06854861488031183,0.0007491109934480068,0.042120250671452586,0.11141797654521243
3.572488,0.06769691154279024,0.0007382031674192134,0.039588772291695634,0.10802388700190507
3.57479,0.06698121066346857,0.0007284502876758218,0.037454691165685984,0.1051643521168304
3.577091,0.06618834526885621,0.0007194994539639593,0.035508698545697534,0.1024165432685177
3.579393,0.06524983185163254,0.0007111260933947973,0.03358971350606085,0.0995506714510882
3.581695,0.06479456121141715,0.0007032339604445527,0.031537619677547625,0.09703541484940932
3.583996,0.06401037682477496,0.0006957588914307032,0.029570406815854225,0.09427654253205987
3.586298,0.06330432150986465,0.0006890217047658602,0.02788339760031033,0.09187674081494084
3.588599,0.06240631946316862,0.0006832469733388522,0.02601553405205376,0.08910510048856123
3.590901,0.06191101973064616,0.0006784667789909399,0.02468878666727353,0.08727827317691063
3.593203,0.06125801501999825,0.0006739432393731168,0.023161893820957936,0.0850938520803293
3.595504,0.0605625698259404,0.0006688422266125927,0.021866012242294,0.083097424294847
3.597806,0.0600503903556981,0.0006631958225506293,0.0205976205222024,0.08131120670045112
3.600108,0.05925029078777719,0.0006577098276949715,0.019200460517219367,0.07910846113269153
